SMILES of Virtual Hit Molecule;Enamine ID
O=C(Nc1c(C)c(-c2onc(COC)n2)ccc1)CN(C)c1ncnc2nc[nH]c12;Z1561104637
O=C(OC)c1cc(OC)c(CNc2ncnc3n(C)cnc23)cc1;Z3649403921
O=C(OC)[C@H]1SC[C@@H](Nc2nc3ncn(C)c3cn2)C1;Z3830712038
N#Cc1c2c(ccc1)CN(c1nc3nc[nH]c3cn1)CC2;s_27____13473054____15397812
O=C(N)c1ccc(CN(c2ncnc3nc[nH]c23)C2CC2)cc1;s_27____517210____16914180
O=C(N1CC(c2nnn(-c3ccccc3)c2)C1)c1ncnc2nc[nH]c12;m_276010____17281768____17262648____17280750
S(=O)(=O)(CCNC(=O)C=1Oc2c(C(=O)C=1)cc(F)cc2)N1CCOCC1;Z963488754
O=C(OCC1(C#N)COC1)CN1c2c(Sc3c1cccc3)cccc2;Z2709652827
O=C(NCC1(Nc2nc3nc[nH]c3cn2)CC1)c1c(C)c(C2CC2)on1;m_274310____14112892____15944478____15870074
O=C(Nc1ncnc2[nH]cnc12)CC1C(C)(C)C1(C)C;s_11____15479184____13600720
O=C(NCC1(NC(=O)c2ncnc3nc[nH]c23)CC1)c1c(C)ncs1;m_275592____14114908____13187080____15863234
O=C(NCC1(Nc2ncnc3nc[nH]c23)CC1)C1=C(C)OC(=O)C=C1C;m_274310____14112892____14116228____12649998
O=C(NCC1(Nc2nc3n(C)cnc3cn2)CC1)c1c(CC)occ1C;m_274310____14112892____15944874____15871032
O=C(NCC1(Nc2nc3ncn(C)c3cn2)CC1)c1c(C)nc(CC)o1;m_274310____14112892____14118184____15871096
O=C(NCC1(Nc2ncnc3nc[nH]c23)CC1)c1c(C)nc(CC)s1;m_274310____14112892____14117596____12649998
O=C(CCn1c2ncnc(N)c2nc1)N1CCN(c2nc(C(C)C)ccn2)CC1;Z2636299682
O(CC(CCCC)CC)Cc1cc(Nc2ncnc3nc[nH]c23)ccc1;s_27____2009492____16914180
O=C(NC(CN1CCNCC1)(C)C)CCn1c2ncnc(N)c2nc1;s_240690____14267148____17034814
O=C(NCC(Nc1nc2n(C)cnc2cn1)CC)c1c(C2CC2)cco1;m_274310____14112808____15940608____15871032
O=C(NCC(Nc1ncnc2nc[nH]c12)CC)c1c(C2CC2)onc1C;m_274310____14112808____14118866____12649998
O=C(NC(CNc1ncnc2nc[nH]c12)(C)C)C(CC)n1cncc1;m_274310____15937360____15940664____12649998
O=C1N(C)c2nc(n(C)c2C(=O)N1)N1CCC(c2nnn(C(C)C)c2)=CCC1;Z2273670327
O=C1N(C)C(=O)c2nc(CN3CCC(c4nnn(C(C)C)c4)=CCC3)[nH]c2N1C;Z2601211429
O=C(OC(C)C)NCc1ccc(NCc2n(C)c3C(=O)NC(=O)N(C)c3n2)cc1;Z1220650669
O=C(N[C@@H](CNc1nc2ncn(C)c2cn1)C)C1(n2nncc2)CC1;m_274310____14112874____15942346____15871096
O=C(NC1(CNC(=O)c2ncnc3nc[nH]c23)CC1)c1n(CC)ccn1;m_275592____14114908____15843004____13186778
O=C(NC(CNc1ncnc2n(CC)cnc12)(C)C)CCc1conc1;m_274310____15937360____15941336____12359766
O=C(NCC1(Nc2nc3nc[nH]c3cn2)CC1)C1=NN(CC)C(=O)C=C1;m_274310____14112892____14117944____15870074
O=C(NC(CNc1nc2ncn(C)c2cn1)(C)C)CCc1nnn(C)c1;m_274310____15937360____14120068____15871096
O=C(NC(CNc1ncnc2nc[nH]c12)(C)C)CCc1cn(C)nc1;m_274310____15937360____14117298____12649998
O=C(NCC1(Nc2ncnc3nc[nH]c23)CC1)c1c2N(C)C=Cn2nc1;m_274310____14112892____15944000____12649998
O=C(NCC1(Nc2nc3n(C)cnc3cn2)CC1)c1c(C2CC2)onc1;m_274310____14112892____14118116____15871032
O=C(NCC1(Nc2nc3ncn(C)c3cn2)CC1)C1=CC(=O)NN=C1;m_274310____14112892____14118606____15871096
Brc1sc([C@H]2[C@H](NC(=O)Cn3c4C(=O)N(C)C(=O)N(C)c4nc3)C2)cc1;Z1954300250
S(CCC(=O)N1c2nc(OC)ccc2CC1)c1ncnc2[nH]cnc12;Z2914509402
O=C(NCC1(Nc2ncnc3n(C4CC4)cnc23)CC1)Cn1nncc1;m_274310____14112892____15939728____15870250
O=C(NCC1(Nc2ncnc3nc[nH]c23)CC1)Cn1nc(C2CC2)nn1;m_274310____14112892____15944850____12649998
O=C(NCC1(Nc2nc3nc[nH]c3cn2)CC1)c1nnn(C2CCC2)c1;m_274310____14112892____14121912____15870074
O=C(NCC1(Nc2nc3nc[nH]c3cn2)CC1)c1n2N=CC=Cc2nc1;m_274310____14112892____14119332____15870074
O=C(NCC1(Nc2ncnc3nc[nH]c23)CC1)C=1n2ncnc2N=CC=1;m_274310____14112892____15939958____12649998
O=C(NCC1(Nc2sc(C3CC3)nn2)CC1)c1ncnc2nc[nH]c12;m_274310____14112892____15939386____15869780
C(n1c(N2CC(c3ccccc3)=CCC2)nnc1-c1ncnc2nc[nH]c12)C1CC1;Z3011746391
O=C(Cn1c2ncnc(N)c2nc1)N1CC(c2c(C)cccc2)=CC1;Z1626788113
C(C)(C)c1nc(C)cc(N2CCN(c3ncnc4n(-c5ccccc5)cnc34)CC2)n1;Z2233942710
O=C(N(C)C1CCN(c2ncnc3nc[nH]c23)CC1)c1scc(C)c1;m_274310____14112678____12658366____12649998
O=C(N1CCN(c2ncnc3[nH]cnc23)CCC1)c1c2c(C(C)C)noc2nc(C2CC2)c1;Z1915751390
Clc1nc(N(C(CCNC(=O)c2c[nH]nc2)C)C)c2[nH]cnc2n1;m_274310____15937372____12657938____15867404
O=C1N(C)C(=O)c2n(CCCN3[C@H](C)COC[C@@H]3c3ccccc3)cnc2N1C;Z3650830852
Clc1nc(NCC(N(C(=O)C(O)(C)C)C)C)c2ncn(CC)c2n1;m_274310____14112840____15939716____15870520
N(c1ncnc2n(C)cnc12)C1c2c(cccc2)CCNC1;Z3630223059
Cn1c2nc(N3CC(C4OCCO4)CC3)ncc2nc1;Z3830112967
O=C(Cn1c2ncnc(N(C)C)c2nc1)c1cc2c(N(C)C(=O)C2)cc1;Z2183880442
O=C(N1CC2(C1)CN(c1nc3nc[nH]c3cn1)C2)c1c(OC)ccs1;m_274310____15937932____14117888____15870074
O=C(N1CC(C)N(c2ncnc3nc[nH]c23)CC1)c1c(OC)ccs1;m_274310____15937472____14117888____12649998
O=C(Nc1c(C)n(CCOC)nc1C)CCc1[nH]c2C(=O)NC(=O)N(C)c2n1;Z1356469870
O=C(NCC1(c2ncccc2)CC1)c1ncnc2[nH]cnc12;Z3343226904
Clc1n(C)c2c(N3Cc4c(ccc(C)c4)CC3)nc(Cl)nc2n1;s_27____11969760____16930764
O(C(CNc1[nH]c2N(C)C(=O)NC(=O)c2n1)C)c1cc(C)ccc1;s_27____5905328____1324328
O(C(CNc1nc2n(C)cnc2cn1)C)c1cc(C)ccc1;Z3828927155
Clc1nc(N2C3(c4oc(C)nn4)CC(C2)C3)c2[nH]cnc2n1;Z2973542104
Clc1nc(N2C3(c4onc(C)n4)CC(C2)C3)c2ncn(CC)c2n1;Z2771091742
Clc1nc(N2Cc3c(c(C)cc(C)c3)CC2)c2ncn(CC)c2n1;s_27____9017734____12544736
Clc1nc(N2C[C@@H](N)[C@H](c3n(C)ccn3)C2)c2ncn(CC)c2n1;Z3337823372
Clc1c(C(=O)N(CC)Cc2ccccc2)cc(NC(=O)CN(C)c2ncnc3nc[nH]c23)cc1;Z773592562
Brc1cc2N(C)C(C)(C)CN(Cc3n(C)c4C(=O)NC(=O)N(C)c4n3)c2cc1;Z1961546239
FC(F)(F)c1nc(NC[C@@H]2N(c3cn(C)nc3)CCC2)c2nc[nH]c2n1;Z3080169935
Clc1nc(N2C3(C)CC(C2)C3)c2n(C)cnc2n1;Z3718906482
FC(F)(F)C1c2c(cccc2)CN(c2nc3ncn(C)c3cn2)C1;Z3830359715
FC(F)CN(C(=O)CCn1c2C(=O)N(C)C(=O)N(C)c2nc1)c1c(F)cccc1;Z1434418613
FC(F)C12N(c3n(C)c4C(=O)N(C)C(=O)N(C)c4n3)CC(C1)C2;Z2973351759
FC(F)(F)C1c2c(cccc2)CN(c2n(C)c3C(=O)N(C)C(=O)N(C)c3n2)C1;Z3079679435
FC(F)(F)C1c2c(cccc2)CN(c2[nH]c3C(=O)N(C)C(=O)Nc3n2)C1;Z3079678301
FC(F)(F)C(CNc1[nH]c2C(=O)N(C)C(=O)Nc2n1)Cc1ccccc1;Z3077154923
Clc1nc(N(Cc2c(C)cc(OC)c(OC)c2)C)c2[nH]cnc2n1;Z2967647453
O(C)c1c(CN(C)c2nc3nc[nH]c3cn2)cc(OC)cc1;Z3556754176
FC(F)C12N(c3ncnc4nc[nH]c34)CC(C1)C2;Z2614766300
FC(F)C12N(c3nc(NCc4occc4)c4[nH]cnc4n3)CC(C1)C2;Z3559106061
FC(F)(F)C1c2c(cccc2)CN(c2ncnc3n(C4CC4)cnc23)C1;Z3079678584
FC(F)(F)c1[nH]c2ncnc(N3C(c4n5c(nn4)CCCCC5)CCC3)c2n1;Z3388849927
FC(F)(F)c1[nH]c2ncnc(NCC3OCCc4c3cccc4)c2n1;Z3390841971
FC(F)(F)c1nc(N2C(c3n4c(nn3)CCCCC4)CCC2)nc2[nH]cnc12;Z3388849889
Clc1nc(N2CC(c3sccn3)CC2)c2[nH]c(O)nc2n1;Z3718913551
O=C(N1c2n(c3c(n2)cccc3)CCC1)c1ncnc2nc[nH]c12;s_22____17318698____12807966
S(=O)(=O)(CC(COC(=O)CN1c2c(Sc3c1cccc3)cccc2)C)C;Z2707678879
Clc1nc(Nc2cc(C3(C)NC(=O)OC3)ccc2)c2[nH]cnc2n1;s_27____12908612____11672122
O=C(N1CCN(c2nc3ncn(C)c3cn2)CC1)C1OCCN(CC)C1;m_274310____14112630____14119790____15871096
Clc1nc(N2CCC(n3c(N)nnn3)CC2)c2ncn(CC)c2n1;s_27____17309370____12544736
O=C(CCn1c2C(=O)N(C)C(=O)N(C)c2nc1)N1S(=O)(=O)CC(c2ccccc2)C1;Z2175474090
O=C(Nc1ncc(CN2CCOCC2)cc1)CCc1[nH]c2C(=O)NC(=O)N(C)c2n1;Z1530002944
S(=O)(=O)(N(C)C)C1(CNc2ncnc3n(-c4ccccc4)cnc23)CC1;Z2861668500
FC(F)c1n(C2CCN(c3ncnc4nc[nH]c34)CC2)ncc1N;s_270166____16816564____12791498
FC(F)(F)c1nc(N2CCC(Nc3nc(C)ccc3)CC2)nc2[nH]cnc12;Z3390900427
Fc1c(N2C(C)CN(c3ncnc4n(C)cnc34)CC2)cccc1;Z1828989798
S(=O)(=O)(N1CC(C)OC(C)C1)N1CCN(c2n(C)c3C(=O)N(C)C(=O)N(C)c3n2)CC1;Z826950086
S(=O)(=O)(N1CC(C)OC(C)C1)N1CCN(c2nc3n(C)cnc3cn2)CC1;Z3828276014
Clc1nc(N2C3C(N(C(OC(C)(C)C)=O)CC2)C3)c2[nH]cnc2n1;Z2975730382
Clc1c(OCCC)c(OC)cc(-c2nc(CN(C)c3ncnc4nc[nH]c34)on2)c1;Z1682684991
Clc1nc(N2[C@H](C)[C@H](c3ccccc3)NCC2)c2n(C)cnc2n1;Z4026957146
S(=O)(=O)(N1CC(C)OC(C)C1)N1CCN(c2ncnc3n(CC)cnc23)CC1;Z1172372336
Clc1nc(NCCC(NC(=O)C(CF)C)C)c2ncn(CC)c2n1;m_274310____14112868____15943380____15870520
Clc1c(CN(C(=O)Cn2c3ncnc(N)c3nc2)CCNC(=O)C)ccc(Cl)c1;Z2004547937
Clc1n(C)c2c(N3C(c4ccccc4)CNC(=O)C3)nc(Cl)nc2n1;Z4026248150
Clc1nc(NC2CC(C#N)(c3ccccc3)C2)c2ncn(C)c2n1;Z3718932830
FC(F)(F)CN(CCn1c2C(=O)N(C)C(=O)N(C)c2nc1)C1COCC1;Z1613105204
Clc1nc(NCC(CC(=O)OC)(C)C)c2[nH]cnc2n1;Z2974734774
Fc1c2c(NC(=O)CCn3c4ncnc(N)c4nc3)c[nH]c2ccc1;s_22____14797414____12053384
Fc1cc(C2CC(Nc3nc(N)c4[nH]cnc4n3)C2)ccc1;Z3558487264
O=C(NC(C)(C)C)c1cc(CNc2nc3nc[nH]c3cn2)ccc1;Z3557030138
O=C(OCC)CC(NCc1[nH]c2N(C)C(=O)N(C)C(=O)c2n1)(C(C)C)C;Z1732788750
FC(F)(F)c1ccc(C2CC(Nc3nc4n(C)cnc4cn3)C2)cc1;s_27____9705040____16607346
FC(F)C(C(=O)N1CCN(c2nc(O)c3n(C)cnc3n2)CC1)(C)C;m_274310____14112630____14119132____15870922
S(=O)(=O)(NC1CCN(c2n(C)c3C(=O)N(C)C(=O)N(C)c3n2)CC1)c1sccc1;Z826949640
S(=O)(=O)(NC1CCN(c2[nH]c3N(C)C(=O)NC(=O)c3n2)CC1)c1sccc1;Z826949642
O=C(OCC(=O)NC(c1sccn1)c1ccccc1)Cn1c2ncnc(N)c2nc1;Z1352237988
Fc1ccc(CC(OC)COc2cc3C(=O)C=C(C)Oc3cc2)cc1;s_34____14165858____12216616
Clc1nc(Nc2cc(C)c(OC3CCOCC3)cc2)c2[nH]cnc2n1;s_27____5360016____11672122
Clc1n(C)c2c(NC3C(C)C(C)OC3C)nc(Cl)nc2n1;Z4026143194
Clc1nc(NC2C(C)C(C)OC2C)c2[nH]cnc2n1;Z2973712862
O=C1N(C)C(=O)c2n(C)c(NC3CC(C(CC)CC)OCC3)nc2N1C;Z2970997362
O(CCn1c(CNC(CO)c2cscc2)nc2N(CCC)C(=O)NC(=O)c12)C;Z1717576317
Clc1nc(NC2C(C)C(C)OC2C)c2ncn(CC)c2n1;Z2771110944
Clc1nc(N(C)C2[C@H]3[C@@H]2CNC3)c2ncn(CC)c2n1;Z3892067558
O=C(OC(C)(C)C)C(N(CCNC(=O)C)Cc1n(C)c2C(=O)NC(=O)N(C)c2n1)C;Z1636141013
O=C(OC(C)(C)C)C(N(CCNC(=O)C)Cc1[nH]c2N(C)C(=O)N(C)C(=O)c2n1)C;Z1636146293
O=C(OC(C)(C)C)C(N(C(=O)CN(C)c1ncnc2nc[nH]c12)CCNC(=O)C)C;Z1636478320
Clc1n(C)c2c(NCC3CC(=O)NC3)nc(Cl)nc2n1;Z4025989184
O=C1N(C)c2nc(n(C)c2C(=O)N1)N1[C@@H]2[C@H](OCC1)CNC2;Z3891137075
N(c1nc2ncn(C)c2cn1)C1CC2C(COCC2)CC1;Z3830589444
O=C1N(C)C(=O)c2n(C)c(NC3CC4C(COCC4)CC3)nc2N1C;Z3561146964
Clc1n(C)c2c(N(C)C3C(C(C)(C)C)CCC3)nc(Cl)nc2n1;s_27____11245612____16930764
O=C(N1C2C(S(=O)(=O)CC1)COCC2)c1ncnc2nc[nH]c12;s_22____10910372____12807966
Fc1c2c(c(C(=O)CNC(=O)c3ncnc4nc[nH]c34)cc1)cccc2;s_22____12622808____12807966
Brc1c2nc(Cl)nc(N[C@@H]3C[C@@H](CN)OCC3)c2[nH]c1;Z3293198486
Fc1ccc(C(N(C(=O)c2cc3OC=CC(=O)c3cc2)C)c2cnccc2)cc1;Z1994215637
O(CCn1c(C)nc2N(CCC)C(=O)N(CC(O)(C)C3CC3)C(=O)c12)C;Z3254652155
Fc1c(N2CCOCC2)ccc(-c2[nH]c3c(O)nc(N)nc3n2)c1;s_60____16699348____3001778
FC(F)(F)c1[nH]c2ncnc(NCC3(C#N)CCCCC3)c2n1;Z3392977381
Clc1c(C(Nc2n(C)c3C(=O)NC(=O)N(C)c3n2)c2c(C)cc(OC)cc2)cccc1;Z1272643708
Clc1c(CN(C(=O)c2ncnc3nc[nH]c23)CCC)c(F)ccc1;Z3467660106
Clc1nc(N2CC3(C(F)(F)C(=O)N(C)C3)C2)c2[nH]cnc2n1;Z3394549316
Clc1nc(N2[C@H]3[C@H](OC(C)(C)C2)COC3)c2[nH]cnc2n1;Z2973159985
Fc1c(F)ccc(C(N(C(=O)COC(=O)Cn2c3ncnc(N)c3nc2)C)C)c1;Z1352236544
OC(C)[C@H]1[C@H](Nc2ncnc3nc[nH]c23)C1;Z4107890400
S(CC[C@H](Nc1ncnc2n(-c3ccccc3)cnc12)C(=O)N)C;Z2700606666
Clc1cc(COC(=O)Cn2c3ncnc(N)c3nc2)c(OCC2CC2)cc1;Z1959395076
S(=O)(=O)(N(CC)CC)c1sc(CNC(=O)CCCn2c3C(=O)N(C)C(=O)N(C)c3nc2)cc1;Z226074922
S(CC(O)(CNc1nc2ncn(C)c2cn1)C)C;Z3828885276
O=C1C(Nc2ncnc3n(C)cnc23)CC(C)(C)O1;Z1642909498
O=C(OC(C)(C)C)C(Nc1ncnc2nc[nH]c12)CCOC;s_27____16622640____627360
O=C(NC[C@H](Nc1nc2ncn(C)c2cn1)C)COCc1cnccc1;m_274310____15937956____14120414____15871096
O=C(Nc1cc2C(=O)C=COc2cc1)c1cc2N(C)C(=O)COc2cc1;s_22____13770658____12298274
O=C(Nc1c(C2CCC2)onc1)Nc1cc2C(=O)C=COc2cc1;s_2430____13770670____15138202
O=C(OC)c1nc(C)c(NC(=O)C2=C(C)C(=O)c3c(O2)cccc3)cc1;s_22____13439242____13952258
O=C(OC)c1c(NC(=O)C2=C(C)C(=O)c3c(O2)cccc3)c(C)sc1;s_22____14591808____13952258
O=C(NCc1onc(C(C)(C)C)c1)c1cc2OC=CC(=O)c2cc1;Z3093406568
S(CCC)c1cc(NC(=O)C2=C(C)C(=O)c3c(O2)cccc3)ccc1;s_22____15563368____13952258
O=C(N1c2c(N(C)CC1)ccc(-c1sc(C#N)cc1)c2)c1cc2OC=CC(=O)c2cc1;Z2228818592
O=C(N(CC)c1ccc(OCC)cc1)Nc1cc2C(=O)C=COc2cc1;s_2430____13770670____10300220
O=C1c2c(OC=C1)ccc(NCc1nc(C3CC3)nc(O)c1)c2;s_38____13770660____10909620
O=C(N1CCN(c2nc3c(cc2)cccc3)CC1)c1cc2OC=CC(=O)c2cc1;Z1996865272
O=C(C(OC(=O)c1cnc2n[nH]c(C)c2c1)C)N1c2c(Sc3c1cccc3)cccc2;Z1303564537
O=C(C(OC(=O)C1=C(C)NC(=O)C=C1C)C)N1c2c(Sc3c1cccc3)cccc2;Z1363811108
O=C(C(OC(=O)c1c(C)nc2n(C)nc(C)c2c1)C)N1c2c(Sc3c1cccc3)cccc2;Z359232238
O=C(C(OC(=O)C1=Cn2c(C)nnc2C=C1)C)N1c2c(Sc3c1cccc3)cccc2;Z1032208218
O=C(C(OC(=O)c1c(-n2nccc2)nccc1)C)N1c2c(Sc3c1cccc3)cccc2;Z1303174899
O=C(C(OC(=O)c1c2nnn(C)c2ncc1)C)N1c2c(Sc3c1cccc3)cccc2;Z2015031795
O=C(C(OC(=O)C=1c2c(N(C)C(=O)C=1)cccc2)C)N1c2c(Sc3c1cccc3)cccc2;Z795033576
O=C(NCCC(N(C)c1ncnc2c1[nH]c(C)c2)C)C1=NNC(=O)C=C1;m_274310____15937372____12657816____15869892
O=C(Nc1n2c(nc1)CCOCC2)C1=C(C)C(=O)c2c(O1)cccc2;Z3910466652
Fc1cc2OC(c3onc(C(NC(=O)c4ccccc4)(C)C)n3)=CC(=O)c2cc1;Z2160511333
Clc1c(OC(C)C)ccc(CNc2cc3C(=O)C=COc3cc2)c1;s_38____13770660____9050056
Clc1cc2OC(C(=O)Nc3cc(C#N)c(OC)nc3)=CC(=O)c2cc1;s_22____13142018____11355434
FC(F)(F)c1cc(C2N(C(=O)C=3Oc4c(C(=O)C=3)cccc4)CCSC2)ccc1;Z1716261744
Clc1cc2OC(C(=O)NCc3occ(C(C)(C)C)n3)=CC(=O)c2cc1;Z2965339136
FC(F)(F)C1N(C(=O)c2cc3OC=CC(=O)c3cc2)CCO1;Z2913754782
O=C(O)C=1Oc2c(C(=O)C=1)cc(-c1ccc(OCC3OCCCC3)cc1)cc2;Z2581536867
Fc1cc2OC(C(=O)Nc3ccc(Oc4nc(C)ncc4)cc3)=CC(=O)c2cc1;Z2072686153
Fc1cc2OC(C(=O)NCc3c(C(C)(C)C)cccn3)=CC(=O)c2cc1;Z3633273438
Fc1cc2C(=O)C=C(C(=O)NC(C(=O)N)c3ncccc3)Oc2cc1;s_11____10641168____55582
Fc1cc2OC(C(=O)Nc3[nH]c(N4CCOCC4)nn3)=CC(=O)c2cc1;s_22____14481124____10156304
FC(F)COCC(C(=O)OCC(=O)N1c2c(Sc3c1cccc3)cccc2)(C)C;Z1819956464
Brc1[nH]c2c(NC3CN(CC)C(=O)C3)nc(Cl)nc2c1;m_27____10745180____16913346
O=C(NC(CN(C)c1nc2nc[nH]c2cn1)C)CCc1nc(C)sc1;m_274310____14112878____14118318____15870074
O=C(NCCc1sc(C)c(CC)n1)CCc1[nH]c2C(=O)NC(=O)N(C)c2n1;Z1015714330
O=C1N(C)c2nc(n(C)c2C(=O)N1)C1N(CCCC)CC(=O)N1;Z839938318
O=C1N(C)c2[nH]c(NCCC(CCO)C)nc2C(=O)N1;s_27____10641298____1324328
OCCC(CCNc1nc2nc[nH]c2cn1)C;Z3558717612
O=C(NC(CN(C(=O)c1ncnc2nc[nH]c12)C)C)CCc1nocc1;m_275592____14114894____14139482____15863234
O=C(N(C(CNC(=O)c1ncnc2nc[nH]c12)C)C)CCc1[nH]ncc1;m_275592____14114856____15844498____15863234
O=C(NC1(C)CN(c2ncnc3n(CC)cnc23)C1)c1onc(OC)c1;m_274310____15937408____12658242____12359766
O=C(N(C(CNc1nc2ncn(C)c2cn1)C)C)C(OCC1CC1)C;m_274310____14112840____12657996____15871096
O=C(N(C)C)C1(NCCn2c3C(=O)N(C)C(=O)N(C)c3nc2)CC1;Z3316628075
O=C(N(C)C1CSCCC1)c1ncnc2nc[nH]c12;Z3547009304
O(C)c1nc(N2CC(C)(C)OC(C)C2)nc2[nH]cnc12;Z1787580495
O=C(NC1(C)CN(c2nc3ncn(C)c3cn2)C1)c1onc(OC)c1;m_274310____15937408____12658242____15871096
O=C(Cc1noc(COC)c1)N1CC(N(C)c2nc3nc[nH]c3cn2)C1;m_274310____15937960____15945174____15870074
O=C(N1CC(n2c3nc(N)nc(N)c3nc2)C1)c1c(C)oc(COC)c1;s_22____13205808____3603096
O=C(NC1(C)CN(c2ncnc3nc[nH]c23)C1)c1c(COC)ncs1;m_274310____15937408____14119370____12649998
O=C(NC1(C)CN(c2nc3nc[nH]c3cn2)C1)c1nc(COC)sc1;m_274310____15937408____14117476____15870074
O=C(N(Cc1onc(C(OC)C)n1)C)C(C)n1c2ncnc(N)c2nc1;Z2632381774
Brc1c2nc(Cl)nc(NCC(N)C3CCC3)c2[nH]c1;s_270166____16816616____12791866
N(c1nc(NC2c3c(OC2)ccc(C)c3)nc2nc[nH]c12)c1ccccc1;s_27____7142336____10803818
N(CC(Cc1ccccc1)C)(C)c1nc2nc[nH]c2cn1;s_27____14653672____15397812
O=C1N(CCc2cc3c(OCC3)cc2)C(=O)c2n(CCC)c(CO)nc2N1CCCC;Z1456299682
S(c1ncnc2n(C)cnc12)C1C(=O)N(C(C)C)CC1;Z2788715138
O=C1N(C)C(=O)c2n(C)c(NCC(C)N3Cc4c(cccc4)CC3)nc2N1C;Z2967985819
O=C([C@H](Nc1n(C)c2C(=O)N(C)C(=O)N(C)c2n1)C)N1Cc2c(cccc2)C1;Z2971836340
O=C([C@@H](Nc1ncnc2n(C3CC3)cnc12)C)N1Cc2c(cccc2)C1;Z2212443543
O=C(N(C(C)c1ccc(C#N)cc1)CC)CCn1c2ncnc(N)c2nc1;Z2623881357
O=C(N1CC(n2cncc2)C1)N1CC(c2n(C)c3ncnc(NC)c3n2)CC1;Z4117702697
O=C(N(CCc1onc(-c2ccccc2)n1)C)CCn1c2ncnc(N)c2nc1;Z2639151789
O=C(N(CCN(C)c1oc2c(n1)cccc2)C)c1ncnc2nc[nH]c12;m_274310____14112858____15939386____12201874
S(c1n(C(C)C)c(-c2ccc(OC)cc2)nn1)c1ncnc2n(C3CC3)cnc12;Z2212353309
O=C(N1CC(N2C(=O)c3c(N=C2)cccc3)C1)c1ncnc2nc[nH]c12;s_22____13764860____12807966
O=C(N1CC(Nc2sc3c(n2)cccc3)C1)c1ncnc2nc[nH]c12;m_274310____15937386____15939386____12169986
S(CCC(=O)N1Cc2n(c3c(n2)CCCCC3)CC1)c1ncnc2[nH]cnc12;Z3604447187
O=C(Cn1nc2c(c1)cccc2)N1CC(Nc2ncnc3nc[nH]c23)C1;m_274310____15937386____14117778____12649998
O=C(NC1(c2ccccc2)CN(c2ncnc3nc[nH]c23)C1)c1[nH]ccc1;m_274310____15937614____12657858____12649998
S(=O)(=O)(N(CCOC(=O)C=1Oc2c(C(=O)C=1)cc(F)cc2)Cc1ccccc1)C;Z1842857018
Clc1cc2N(C(=O)COC(=O)CCN3C(=O)C=CN=C3)c3c(Sc2cc1)cccc3;Z2208700707
N([C@H]1[C@@H](C)c2c(cccc2)C1)c1nc(N)c2[nH]cnc2n1;Z3559108100
O=C(N[C@@H](CNc1ncnc2nc[nH]c12)C)c1c2C(O)CCCc2oc1;m_274310____14112874____15944794____12649998
O=C(NC[C@H](Nc1nc(O)c2n(C)cnc2n1)C)c1c(C2CC2)onc1;m_274310____15937956____14118116____15870922
O=C(N(C)C1CCN(c2ncnc3nc[nH]c23)CC1)c1ncn(CC)c1;m_274310____14112678____14120358____12649998
O=C(Nc1c2N(C)C(=O)COc2ccc1)c1ncnc2nc[nH]c12;s_22____12915006____12807966
O=C1N(C)C(=O)c2n(C)c(N(CC3OC(=O)N(c4ccccc4)C3)C)nc2N1C;Z2974152047
O=C(N1CC2(C1)CN(c1nc(OC)ccn1)C2)c1ncnc2nc[nH]c12;m_274310____15937932____15939386____12169990
O=C(N1C[C@@H](C)N(c2nc3nc[nH]c3cn2)CC1)c1c(OC)nsc1;m_274310____15937432____15943114____15870074
O=C(N1CC2(C1)CN(c1ncnc3nc[nH]c13)C2)c1snc(OC)c1;m_274310____15937932____14121950____12649998
O=C(N1CC(C)N(c2ncnc3nc[nH]c23)CC1)c1nc(COC)oc1;m_274310____15937472____14120644____12649998
Brc1[nH]c2c(NCCN(C)C3CCOCC3)nc(Cl)nc2c1;Z4026349452
Brc1c2nc(Cl)nc(N3CC(OC(=O)N(C)C)CC3)c2[nH]c1;Z2613390738
N(C(CNc1ccccc1)Cc1ccccc1)c1ncnc2nc[nH]c12;s_27____15537536____16914180
N(c1ncnc2nc[nH]c12)c1cc2sc(N3CCCC3)nc2cc1;Z373210322
Cn1c2nc(N3C(C)CC(C)(C)C3)ncc2nc1;Z3829663928
FC(F)C1(C)OC(C)CN(c2nc(O)c3n(C)cnc3n2)C1;Z3718906450
Clc1n(C)c2c(N3C(CC)(CC)CC3)nc(Cl)nc2n1;s_27____14476914____16930764
O=C(NCC(Nc1ncnc2nc[nH]c12)CC)c1nc2c([nH]cc2)cc1;m_274310____14112808____14118748____12649998
O=C1N(C)C(=O)c2n(CCN(CC(C)(C)c3ccccc3)CCC)cnc2N1C;Z1612121889
O=C(NCC(Nc1ncnc2nc[nH]c12)C)c1c(C2OCCC2)[nH]nc1;m_274310____14112730____14121564____12649998
N(c1ncnc2n(CC)cnc12)C1CNc2c(cccc2)C1;Z2475587761
FC(F)(F)C(CNC(=O)C)CNc1nc(O)c2n(C)cnc2n1;m_274310____15937438____12185798____15870922
S(CCC(=O)N1C(c2ccccc2)C(=O)N(C)CC1)c1ncnc2[nH]cnc12;Z4087575341
O=C1N(C)c2nc(NC3c4c(ccc(-c5ccccc5)c4)CC3)n(C)c2C(=O)N1;Z1744062780
